lon,lat,ps_male,pc_name,pc_code,province,ps_total,ps_female,pc_location,iec_prov_id,map_accuracy,iec_district_id
70.56748396300002,37.45304365800006,2,مسجد زرنود,1708296,بدخشان,3,1,زرنود بالا,17,Building,8
70.58541796700005,37.124716072000055,2,لیسه عالی مخفی,1701285,بدخشان,3,1,گذر محکمه,17,Building,1
70.44929495100006,37.04915054500002,2,مکتب متوسطه گنده چشمه,1702286,بدخشان,3,1,گنده چشمه,17,Building,2
70.17956089600004,36.97078370400002,2,مکتب پسته خور,1711303,بدخشان,3,1,پسته خور,17,Building,11
70.25899040200002,36.92515974,2,مکتب حضرت عباس,1711304,بدخشان,3,1,توتک,17,Village,11
70.03622454200004,37.47613136600005,2,مکتب,1713306,بدخشان,3,1,اسپا خواه,17,Building,13
70.12440161400006,37.35039974900004,2,مسجد بلبل دره,1713307,بدخشان,3,1,بل بل دره,17,Building,13
71.05802928700005,36.876234370000056,2,مسجد سر قلات,1716311,بدخشان,3,1,قلات,17,Building,16
70.83799258300006,36.52332899500002,2,مکتب ابتدایه,1718314,بدخشان,3,1,ته لولیچ,17,Building,18
71.43939852400005,37.219533004000006,2,مکتب لیسه غاران بلا,1723315,بدخشان,3,1,قاض ده,17,Village,23
69.64891581000003,36.67202229000002,4,لیسه  خطايان,1801002,تخار,6,2,خطايان,18,Building,1
69.61404820000004,36.710134660000044,5,مکتب الفاروق,1801003,تخار,7,2,الفاروق,18,Building,1
69.66980060000002,36.79604680000002,3,مکتب خواجه خلیل,1801005,تخار,4,1,خواجه خلیل,18,Building,1
69.53944421000004,36.73917365000004,5,لیسه ذکور سید عبدالله,1801006,تخار,7,2,ناحیه سوم,18,Building,1
69.53416046000005,36.73622772000002,5,لیسه داکتر سید حسین,1801010,تخار,7,2,ناحیه سوم,18,Building,1
69.54919050000004,36.73069365000003,6,لیسه ذکور ابو عثمان,1801011,تخار,9,3,ناحیه اول,18,Building,1
69.36391220000004,36.74086425000006,4,لیسه گل نظر,1801021,تخار,6,2,شهدا قلبرس,18,Building,1
69.42963423000002,36.72563101000001,5,لیسه آق مسجد,1801022,تخار,8,3,آق مسجد,18,Building,1
69.59076978000004,36.743089100000056,2,ليسه گنج علی بیگ,1801032,تخار,4,2,گنج علی بیگ,18,Building,1
67.09460181,36.68296109000002,4,مکتب سید اسماعیل بلخی,2101023,بلخ,7,3,ناحیه 5,21,Building,1
67.08301316000005,36.67879383000007,3,نساجی,2101024,بلخ,5,2,ناحیه پنجم مزار شاروالی,21,Building,1
67.12259213000002,36.69122549000007,4,مکتب اناث خراسان,2101029,بلخ,8,4,کارته خراسان ناحیه هفتم مزار شاروالی,21,Building,1
67.13865026000005,36.715934790000055,1,مکتب استاد جاهد,2101030,بلخ,3,2,کارته صلح ناحیه هفتم,21,Building,1
67.15691283200003,36.71920491800004,4,مکتب شهید عبد العلی مزاری  2,2101041,بلخ,8,4,گذر علی چوپان ناحیه دهم مزار شاروالی,21,Building,1
67.12696153000006,36.710426040000044,3,انستیتیوت نفت وگاز,2101042,بلخ,6,3,انستیتیوت نفت و گازناحیه ششم,21,Building,1
66.93153895000003,36.66783093000003,4,مکتب بی بی زینب,2103052,بلخ,7,3,کود و برق فامیلی ها,21,Village,3
66.95107762000002,36.704246630000036,2,مکتب کاکا کوت,2103053,بلخ,3,1,قریه کاکا کوت,21,Building,3
67.00513582000006,36.665770600000016,3,مکتب غلام محمد شهید,2103056,بلخ,4,1,قریه پل بابو,21,Building,3
66.96611752000005,36.657280690000036,2,مکتب صالح محمد,2103057,بلخ,4,2,پشت باغ,21,Building,3
66.98563354000002,36.669213380000016,2,مکتب شیخ آباد,2103062,بلخ,4,2,قریه شیخ آباد,21,Building,3
67.18882246000003,36.41572155000005,2,مکتب شرشر سفلی,2104274,بلخ,3,1,قریه شرشر,21,Building,4
66.89287681000006,36.738669460000025,2,مکتب امیر محمد توخی,2106149,بلخ,3,1,قریه رباط,21,Building,6
66.89829580000001,36.75115568000005,2,کلینیک صحت عامه,2106151,بلخ,3,1,مرکز ولسوالی,21,Building,6
66.94018596000004,36.833165500000035,1,مکتب کولمبو,2106162,بلخ,2,1,قریه کولمبو,21,Building,6
66.91052784000001,36.90615655000002,2,مکتب دیوالی میدان,2106163,بلخ,3,1,قریه دیوالی میدان,21,Building,6
66.78835042000001,36.82595595000003,1,مسجد ارغنداب,2106173,بلخ,2,1,قریه ارغنداب,21,Building,6
66.87986969000005,36.68761570000003,2,مکتب اوف ملیک,2106174,بلخ,3,1,قریه اوف ملیک,21,Building,6
66.88584901000006,36.38632024000001,2,مکتب بی بی آمنه,2107244,بلخ,3,1,قریه قور بقه خانه,21,Building,7
66.88643168000002,36.39942851000005,1,مکتب آغا جان,2107245,بلخ,2,1,قریه آغا جان,21,Building,7
66.88052238000004,36.364049359999996,2,مکتب احمد الخضرویه,2107250,بلخ,4,2,قریه بابه عوض,21,Building,7
66.88051663000003,36.349034050000036,2,مکتب بی بی مریم,2107251,بلخ,3,1,قریه سر آسیاب,21,Building,7
66.9329974,36.413125230000034,2,مکتب قلند خلیلی,2107256,بلخ,3,1,قریه قلند خلیلی,21,Building,7
66.91434837,36.316026310000034,2,مکتب ای لاتان,2107257,بلخ,3,1,قریه ای لاتان,21,Building,7
66.88757994000007,36.392708310000046,1,منزل لعل محمد,2107273,بلخ,2,1,قور بقه خانه,21,Building,7
66.90842625000003,36.641426920000065,2,مکتب مبر قاسم جان,2108211,بلخ,3,1,قریه میر قاسم جان,21,Building,8
66.94397298000005,36.596278440000034,1,مکتب رباط,2108232,بلخ,2,1,قریه رباط,21,Building,8
66.57765352000004,36.726900380000046,2,مسجد نوشهری علی زایئ,2108233,بلخ,3,1,قریه نوشهرعلی زائ,21,Village,8
66.77331454000004,37.02582625000005,2,مکتب تالی گک,2109133,بلخ,3,1,قریه تالی گگ,21,Building,9
66.87380091000004,36.96468585000006,1,مسجد هاشم آباد,2109134,بلخ,2,1,قریه هاشم آباد وطنی,21,Building,9
66.94331175000006,37.028715160000026,1,مکتب زادیان,2109139,بلخ,2,1,قریه زادیان,21,Building,9
66.82543890000004,36.945351270000046,1,مکتب بای مشهد,2109140,بلخ,2,1,قریه بای مشهد,21,Building,9
67.7277756,36.70437375000004,1,مکتب نسوان خواجه برهان,2110079,بلخ,3,2,سرهنگ,21,Building,10
67.68690377000006,36.71153203000005,1,لیسه نسوان امین حسین,2110080,بلخ,3,2,خانقاه میزا خیرالدین,21,Building,10
66.67056431000002,36.753809460000056,1,مکتب ابو شکور بلخی,2111180,بلخ,2,1,آق تپه,21,Building,11
66.62354126000007,36.89589412000001,2,مکتب احمد آباد,2111181,بلخ,3,1,قریه احمد آباد,21,Building,11
66.68034754000006,36.82546374000002,2,مکتب ارناغه,2111184,بلخ,3,1,قریه ارناغه,21,Building,11
66.70254091000002,36.894368010000036,1,مسجد جامع آدینه,2111185,بلخ,2,1,قریه آ دینه مسجد,21,Building,11
66.56485238000002,36.92522358000007,1,مکتب بورلوک,2111190,بلخ,2,1,قریه بورلوک,21,Building,11
66.59436644000003,36.77254882000003,1,مکتب بدایع بلخی,2111191,بلخ,2,1,قریه تیمورک,21,Building,11
66.70557881000006,36.76744425000002,1,تعمیر ولسوالی,2111201,بلخ,2,1,مرکز ولسوالی چهاربولک,21,Building,11
66.59314553000006,36.877820870000036,1,مکتب منگولی,2111202,بلخ,2,1,قریه منگولی,21,Building,11
66.74350500000001,36.842490540000036,1,مسجد جامع,2111206,بلخ,2,1,قریه شیخ تاش تیمور,21,Building,11
66.74912891000007,36.78573044000004,1,منزل ملا شاهین,2111207,بلخ,2,1,قریه ملا شاهین,21,Building,11
67.32541634000005,37.17481985000004,2,مکتب جیرتان,2112109,بلخ,3,1,قریه جیرتان,21,Building,12
67.21001137000006,37.202179150000056,2,مکتب تاشگذر,2112110,بلخ,3,1,قره هزاره توقی,21,Building,12
67.50549350000004,37.23345408000004,2,مکتب متوسطه تزلاق,2113101,بلخ,3,1,قریه تزلاق,21,Building,13
67.74368254000004,37.18503166000004,1,منزل حاجی ولی,2113102,بلخ,2,1,قریه تازه آریخ,21,Building,13
67.72003870000002,37.19529916000003,1,مکتب متوسطه بوزآریخ,2113105,بلخ,2,1,قریه بوز آریخ,21,Building,13
67.67817135000006,37.19878578,1,منزل کریم قریه دار,2113106,بلخ,2,1,قریه قره جه,21,Building,13
66.90077498000002,36.07968956000006,2,مکتب کشنده بالا,2114290,بلخ,3,1,قریه کشنده بالا,21,Building,14
66.92153775000001,36.15308457000002,2,مکتب کشنده پایان,2114291,بلخ,3,1,قریه کشنده پایان,21,Building,14
66.73298013000003,35.83171050000002,3,مکتب متوسطه عبدالگان,2115313,بلخ,4,1,قریه بنی گو,21,Building,15
69.62556305000003,36.78475052000001,2,اوچقدق,1801033,تخار,3,1,اوچقدق,18,Building,1
69.68538256000002,36.90286679000005,1,مسجد خواجه لمتو,1802038,تخار,2,1,خواجه لمتو,18,Building,2
69.61232873000004,36.98979419000005,1,مکتب قلعه مامه یی,1802039,تخار,2,1,قلعه مامه یی,18,Building,2
69.34189590000003,36.66492815000003,5,لیسه اتحاد,1804062,تخار,8,3,آفاقی,18,Building,4
69.35871320000004,36.58588341000004,2,لیسه منصورشهید,1804063,تخار,4,2,چله تاش,18,Building,4
65.92692635800005,31.42606954100005,2,ټي بي سي کلینیک,2703086,کندهار,3,1,حاجي عزيز کلی,27,Village,3
65.32078235000004,31.449775180000067,1,كمپ ټالكان,2704175,کندهار,2,1,ټالكان,27,Village,4
65.25783581000006,31.466646300000022,1,شرعلي كمپ,2704176,کندهار,2,1,موشان,27,Village,4
65.45488092000004,31.542880460000028,4,د شمس الدين كاكر مكتب,2704180,کندهار,4,0,پنجوايي مرکز,27,Building,4
65.39819452000005,31.671754190000033,1,شپږم كمپ ښوونځي,2705155,کندهار,2,1,د ژړي دښت,27,Building,5
65.49932066000005,31.627375450000027,1,پنځم كمپ,2705156,کندهار,2,1,د ژړي دښت,27,Village,5
66.43391831000005,30.966085320000037,5,د ډاكتر محمد داود كور,2711205,کندهار,6,1,نوي كلي,27,Building,11
66.41453319000003,30.985033040000044,4,د حاجي كمال الدين كور,2711227,کندهار,6,2,بلال آباد,27,Building,11
65.64584103000003,29.787754590000066,4,مكتب شيرشاه,2716196,کندهار,7,3,شيرشاه,27,Village,16
65.07035892000002,29.58181044,4,مكتب كامي,2716197,کندهار,6,2,كامي,27,Village,16
65.65040373000004,31.581335250000045,4,د ذاكر شریف مكتب,2717064,کندهار,6,2,شپږمه ناحيه,27,District,17
65.83668826200004,31.393521920000037,4,د پيرمحمد كور,2718237,کندهار,8,4,ميراڼو كلي,27,Village,18
65.71242614700002,31.477177611000037,4,د كمپ مكتب,2718238,کندهار,8,4,تاجو خان كلي,27,Village,18
65.79635831000006,36.53147198000003,4,لیسه افغان تپه,2801025,جوزجان,6,2,ناحیه اول,28,Building,1
65.83629619000003,36.73310635000004,3,مکتب متوسطه چهار شنبه,2801026,جوزجان,5,2,ناحیه چهارم,28,Building,1
65.70772241,36.66211309000004,2,مکتب متوسطه لب جرخراسان,2801027,جوزجان,3,1,ناحیه دوم,28,Building,1
65.751975004,36.68167903500004,2,مکتب متوسطه چوباش کلان,2801028,جوزجان,3,1,ناحیه چهارم,28,Building,1
65.75134211000004,36.60177472000001,2,مکتب متوسطه شکرک,2801031,جوزجان,3,1,ناحیه سوم,28,Building,1
65.76944668000003,36.615393630000014,2,لیسه حسن تابین,2801032,جوزجان,3,1,ناحیه سوم,28,Building,1
66.10100832000005,36.882806960000025,1,مسجد بکاول ترکمنیه,2803118,جوزجان,2,1,بکاول ترکمنیه,28,Building,3
66.10836769000005,36.842418310000006,2,مکتب متوسطه الیک رباط,2803119,جوزجان,3,1,الیک رباط,28,Building,3
65.46201696,36.16901708000003,2,مکتب چقمه چقور,2805090,جوزجان,4,2,قوش تبه,28,Building,5
65.48422199000002,36.304576470000015,3,مکتب جرقدوق,2805091,جوزجان,4,1,قوش تبه,28,Building,5
66.18312440000003,36.91258154000005,2,لیسه نسوان آقچه,2807038,جوزجان,4,2,ناحیه اول,28,Building,7
66.18906133000006,36.906545900000005,2,مسجد ابوبکر صدیق,2807039,جوزجان,4,2,ناحیه اول,28,Building,7
66.49247092000006,36.923695110000025,2,لیسه ذکور بالا مردیان,2808052,جوزجان,3,1,قریه بالا مردیان,28,Building,8
66.38579856000005,36.82281417000006,1,مکتب متوسطه نور آباد,2808053,جوزجان,2,1,قریه نور آباد,28,Building,8
66.26745896000004,36.89846106000003,2,مکتب ابتدائیه هندوکش,2809063,جوزجان,3,1,هندوکش,28,Building,9
66.35597865000004,37.02487299000007,1,مکتب متوسطه فروک قلعه,2809064,جوزجان,2,1,فروک قلعه,28,Building,9
66.31164861000006,36.86096946000003,1,مکتب سالتق,2809068,جوزجان,2,1,قریه سالتق,28,Building,9
66.03388355000003,37.41319326000004,6,لیسه مخدوم قلی فراغی,2810080,جوزجان,9,3,مخدوم قلی فراغی,28,Building,10
66.06893117000003,37.40445102000005,3,مکتب متوسطه جوی سرای,2810081,جوزجان,4,1,جوی سرای,28,Building,10
66.19282114400004,37.34553028300006,1,مکتب متوسطه کوک,2810082,جوزجان,2,1,قریه شهاب,28,Building,10
65.38575476000004,35.97807055000003,3,لیسه ذکور درزاب,2811096,جوزجان,4,1,مرکز ولسوالی,28,Building,11
65.39607937000004,35.97869227000003,2,مکتب ابوذر غفاری,2811097,جوزجان,3,1,مفل,28,Building,11
65.48009886000004,36.02757456000004,2,مکتب تاش جواز,2811102,جوزجان,3,1,قریه تاش جواز,28,Building,11
65.76628845000003,36.64339751000002,4,لیسه نسوان کوک گنبد,2801011,جوزجان,6,2,ناحیه سوم,28,Building,1
65.77724422000004,36.65605427,5,لیسه عرب خانه,2801012,جوزجان,8,3,ناحیه اول,28,Building,1
65.79870492000002,36.650514780000044,4,لیسه آلتی خواجه,2801020,جوزجان,6,2,ناحیه اول,28,Building,1
65.81236926000007,36.55976264000001,3,لیسه ذکور قره کینت,2801021,جوزجان,5,2,ناحیه اول,28,Building,1
65.63238222000005,36.75863461000003,2,لیسه چوب باش,2802112,جوزجان,3,1,چوب باش,28,Building,2
66.16999784000005,36.869482016000035,2,لیسه نسوان خانقاه ازبکیه,2803120,جوزجان,3,1,خانقاه ازبکیه,28,Building,3
66.06001537,37.06251246000004,2,مکتب سفرولی اول,2804072,جوزجان,3,1,سفرولی اول,28,Building,4
65.96813097000003,37.037366910000046,1,مکتب قوینلی مهاجر,2804075,جوزجان,2,1,قوینلی مهاجر,28,Building,4
66.05047808000005,36.91876332000004,2,مکتب سلطان اریغ,2804076,جوزجان,3,1,سلطان اریغ,28,Building,4
65.94580420000003,37.07302692000004,1,مسجد قره آدیک,2804079,جوزجان,2,1,مسجد قره آدیک,28,Building,4
65.37244852000002,36.06262223000002,4,مکتب شیر بیک,2805088,جوزجان,6,2,قوش تبه,28,Building,5
66.22116927000006,36.88634069000002,2,مسجد لغمانی,2807042,جوزجان,3,1,قریه لغمانی,28,Building,7
66.24548547000003,36.84677491000004,1,مسجد ینداغ اریغ,2807043,جوزجان,2,1,ینداغ اریغ,28,Building,7
65.7747411,36.659304370000015,5,لیسه جنرال عبدالرشید دوستم,2801004,جوزجان,8,3,ناحیه اول,28,Building,1
