"lon","lat","ps_male","pc_name","pc_code","province","ps_total","district","ps_female","pc_location","iec_prov_id","map_accuracy","iec_district_id"
63.0637632,35.08477015,1,"Sang-E- Khars School",3102038,"Badghis",2,"Ab Kamari",1,"Sang-E- Khers Village",31,"Building",2
62.82235,34.86830278,2,"Kokjail Village School",3102048,"Badghis",3,"Ab Kamari",1,"Kokjail Village",31,"Building",2
62.71967653,34.8995323,2,"Aab Barik School",3102049,"Badghis",3,"Ab Kamari",1,"Aab Barik",31,"Building",2
63.20090663,35.10643408,2,"Khwaja Pesta Village Mosque",3103022,"Badghis",3,"Muqur",1,"Khwaja Pesta",31,"Building",3
63.23614283,35.09738581,1,"Jaknah Primary School",3103023,"Badghis",2,"Muqur",1,"Jaknah Village",31,"Building",3
63.44161237,34.80225719,3,"Jamiat High School",3104054,"Badghis",4,"Qadis",1,"District Center",31,"Building",4
63.56934357,34.71529787,1,"Arbab Mohammad Village",3104064,"Badghis",2,"Qadis",1,"Arbab Mohammad Village",31,"District",4
63.59922382,34.65220352,1,"Deh Aabi Village",3104065,"Badghis",2,"Qadis",1,"Deh Aabi",31,"Village",4
63.78179114,34.60710221,1,"Bargul Village Madrassa",3104079,"Badghis",2,"Qadis",1,"Bargul Village",31,"Building",4
63.333115512,35.581933035,4,"Markaz Murghab School",3105147,"Badghis",4,"Bala Murghab",0,"Markaz Murghab",31,"Building",5
63.33346585,35.55271308,2,"Joy-E-Khwaja School",3105149,"Badghis",3,"Bala Murghab",1,"Joy-E-Khwaja",31,"Village",5
63.366289,35.458522,1,"Buz Baye Mosque",3105150,"Badghis",2,"Bala Murghab",1,"Buz Baye",31,"Village",5
64.42954599,35.15901048,1,"Takht-E- Zard Village Mosque",3106109,"Badghis",2,"Jawand",1,"Takht-E- Zard",31,"Village",6
64.23015565,34.97329413,1,"Ghow Kalan Village Mosque",3106110,"Badghis",2,"Jawand",1,"Ghow Kalan",31,"Village",6
64.35858413,34.89742855,1,"Rubat Mosque",3106112,"Badghis",2,"Jawand",1,"Rubat",31,"Village",6
64.35868406,34.89765779,1,"Rubatak Mosque",3106113,"Badghis",2,"Jawand",1,"Rubatak",31,"Village",6
63.81851307,35.74067646,3,"Petow Village Mosque",3107140,"Badghis",4,"Ghormach",1,"Petow",31,"Building",7
63.13066694,34.98415035,4,"Shahr-E-Qala-E-Now Girls School",3101002,"Badghis",9,"Qala-E-Now",5,"Qala-E-Now",31,"Building",1
63.13296691,35.01573396,4,"Ferestan School",3101003,"Badghis",7,"Qala-E-Now",3,"Faristan",31,"Building",1
63.15277011,34.97513016,4,"Qarqeito School",3101006,"Badghis",6,"Qala-E-Now",2,"Qarqeito",31,"Building",1
63.21159651,34.94759966,3,"Khareesan School",3101007,"Badghis",5,"Qala-E-Now",2,"Kharestan",31,"Building",1
63.20769556,34.7266644,3,"Malmanji Mosque",3101012,"Badghis",5,"Qala-E-Now",2,"Malmanji",31,"Building",1
63.09848979,34.96876345,3,"Tagab Esmaeel School",3101013,"Badghis",5,"Qala-E-Now",2,"Takab Esmaeel",31,"Building",1
63.02480598,34.81887234,2,"Aalam Chob Bazar",3101017,"Badghis",4,"Qala-E-Now",2,"Aalam",31,"Village",1
63.05213752,34.76937338,2,"Chakab Clinic",3101018,"Badghis",4,"Qala-E-Now",2,"Chakab",31,"Building",1
62.89362415,34.80191009,2,"Gandah Aab School",3102043,"Badghis",3,"Ab Kamari",1,"Gandah Aab",31,"Village",2
62.92748173,34.69171038,2,"Dehistan Village Mosque",3102044,"Badghis",3,"Ab Kamari",1,"Dehistan",31,"Village",2
63.37324508,34.70423301,2,"Joleeq School",3104058,"Badghis",3,"Qadis",1,"Joleeq",31,"Building",4
63.45402344,34.72685645,1,"Boyaha Village",3104059,"Badghis",2,"Qadis",1,"Boyaha",31,"Building",4
63.30396062,34.96075228,1,"Bab-E- Doosti Village",3104068,"Badghis",2,"Qadis",1,"Bab-E- Doosti",31,"Building",4
63.51209802,34.82147749,1,"Takak School",3104069,"Badghis",2,"Qadis",1,"Takak School",31,"Building",4
63.72138888,34.85333333,1,"Gunbad Shekh Ghiasuddin Madrassa",3104076,"Badghis",2,"Qadis",1,"Gunbad Shekh Gheyasuddin Village",31,"District",4
63.713642,34.76677104,1,"Nayek Mosque",3104077,"Badghis",2,"Qadis",1,"Nayek Village",31,"Village",4
63.62597071,34.9646667,1,"Khair Khana Mosque",3104082,"Badghis",2,"Qadis",1,"Khair Khana Village",31,"Village",4
63.97969871,34.75172043,2,"Meel Naw Mosque",3106093,"Badghis",3,"Jawand",1,"Meel Naw",31,"Village",6
64.06824153,34.81455451,2,"Aab Khor School",3106094,"Badghis",3,"Jawand",1,"Aab Khor",31,"Building",6
64.62952652,34.94636473,1,"Chushm Bed Mosque",3106104,"Badghis",2,"Jawand",1,"Chushmah Bid",31,"Building",6
64.60054476,34.89102118,1,"Chushma Char Village Mosque",3106105,"Badghis",2,"Jawand",1,"Chushmah Char",31,"Building",6
63.78017896,35.73948356,5,"Center School",3107124,"Badghis",5,"Ghormach",0,"Ghormach",31,"Building",7
63.82468762,35.73742073,2,"Abgarmak Village",3107125,"Badghis",3,"Ghormach",1,"Abgarmak Village",31,"Building",7
63.24,34.80361111,4,"Social Center Building Najakzad Sarhang Village",3101008,"Badghis",5,"Qala-E-Now",1,"Nechak Village",31,"Building",1
63.13965545,34.95469535,4,"Baghak School",3101009,"Badghis",6,"Qala-E-Now",2,"Baghak",31,"Building",1
63.05915068,35.15100816,2,"Hichkah High School",3102035,"Badghis",3,"Ab Kamari",1,"Hichkah",31,"Village",2
62.81974061,34.70562328,2,"Sina Urdo Mosque",3102045,"Badghis",3,"Ab Kamari",1,"Seena Urdo Bazar",31,"Building",2
62.9048612,34.8921869,2,"Padeh Laghari School",3102046,"Badghis",3,"Ab Kamari",1,"Padeh Laghari",31,"Building",2
62.85200133,34.87189866,2,"Takh-E-Dara Kockchail School",3102175,"Badghis",3,"Ab Kamari",1,"Kockchail Dara",31,"Building",2
62.97188121,34.78142015,1,"Serzarak Village School",3102176,"Badghis",2,"Ab Kamari",1,"Sir Zarak Village",31,"Building",2
63.27010217,35.07939017,3,"District Building And Rubat Clinic",3103020,"Badghis",4,"Muqur",1,"Rubat",31,"Building",3
63.79857886,34.84852773,2,"Rigee Village Mosque",3106091,"Badghis",3,"Jawand",1,"Rigee",31,"Village",6
64.34224311,35.08293245,1,"Kazak Village Mosque",3106101,"Badghis",2,"Jawand",1,"Kazak",31,"Village",6
64.391080097,34.780398745,2,"Pai Chang Mosque",3106199,"Badghis",3,"Jawand",1,"Pai Chang",31,"Building",6
64.362597811,34.871768763,2,"Hazrat Mullah Mosque",3106200,"Badghis",3,"Jawand",1,"Hazrat Mulah",31,"Building",6
63.861761112,34.712594328,2,"Shorak Mosque",3104193,"Badghis",3,"Qadis",1,"Shorak",31,"Building",4
63.355167128,35.55351431,2,"Kapa Baba Village",3105194,"Badghis",3,"Bala Murghab",1,"Kapa Baba",31,"Village",5
62.20011509,34.3441926,4,"Jami High School",3201005,"Herat",9,"Herat",5,"D03 - Nahia 3",32,"Building",1
62.19971935,34.34000201,5,"Khwaja Mohammad Taki High School",3201006,"Herat",11,"Herat",6,"D03 - Nahia 3",32,"Building",1
62.21013623,34.34277034,3,"Balian Boys School",3201008,"Herat",7,"Herat",4,"D04 - Nahia 4",32,"Building",1
62.19608942,34.360024,4,"Mehdeiah Ghur -E- Darwaz",3201009,"Herat",9,"Herat",5,"D05 - Nahia 5",32,"Village",1
62.2059547,34.35962063,5,"Experimental School",3201011,"Herat",11,"Herat",6,"D05 - Nahia 5",32,"Building",1
62.19771218,34.36034601,4,"Merman Hayati Bagh- E- Dasht High School",3201012,"Herat",8,"Herat",4,"D05 - Nahia 5",32,"Building",1
62.18939018,34.3440825,7,"Ekhtiarudden Mosque",3201021,"Herat",7,"Herat",0,"D07 - Nahia 7",32,"Building",1
62.2171719,34.35959036,5,"Amir Ali Shir Nawayee School",3201022,"Herat",10,"Herat",5,"D09 - Nahia 9",32,"Building",1
62.16838743,34.38415583,3,"Salahuddin Saljoqi School",3201026,"Herat",7,"Herat",4,"D09 - Nahia 9",32,"Village",1
62.18432351,34.36460191,6,"Abdul Ali Shah Tokhi School",3201027,"Herat",11,"Herat",5,"D12 - Nahia 12",32,"Building",1
62.19016225,34.33518541,3,"Hareewa Secondary School",3201029,"Herat",7,"Herat",4,"D10 - Nahia 10",32,"Building",1
62.17621147,34.33314363,4,"Hazrat -E- Belal Mosque",3201030,"Herat",9,"Herat",5,"D10 - Nahia 10",32,"Building",1
62.150743891,34.378943026,5,"Imigration Department",3201430,"Herat",9,"Herat",4,"D12 - Nahia 12",32,"Building",1
62.20864076,34.29685683,0,"Paienda Mosque",3202033,"Herat",4,"Enjil",4,"Second Cheghra",32,"Building",2
62.191161677,34.313302855,4,"Qafaslan Mosque",3202034,"Herat",7,"Enjil",3,"Qafaslan",32,"Building",2
62.24452484,34.3309318,1,"Shaheed-E-Dashti High School",3202067,"Herat",2,"Enjil",1,"Zaman Abad Village",32,"Building",2
62.32493688,34.32899342,2,"Tawah Beryan School",3202068,"Herat",3,"Enjil",1,"Tawah Beryan Village",32,"Building",2
62.05383911,34.42177409,1,"Immigrants Office",3202072,"Herat",2,"Enjil",1,"Maslakh Awal",32,"Building",2
62.12937741,34.40209106,2,"Eshaq Suliman High School",3202073,"Herat",5,"Enjil",3,"Eshaq Suliman Village",32,"Building",2
62.17282629,34.3075111,1,"Khwaja Abdullah Ahrar Secondary School",3202077,"Herat",2,"Enjil",1,"Bazdank Hasan Khan",32,"Village",2
62.12204893,34.30480207,2,"Rubat-E-Srosetan Mosque",3202434,"Herat",3,"Enjil",1,"Rubat-E-Srosetan Village",32,"Building",2
62.17393135,34.37824217,3,"Babaji High School",3202435,"Herat",4,"Enjil",1,"Muhala Babaji 12Th Nahia Heart City",32,"Building",2
62.31641613,34.23155671,3,"Kort-E-Sufla Mosque",3203088,"Herat",4,"Guzara",1,"Kort Sufla Village",32,"Village",3
62.28791748,34.24109712,1,"Char Kabotar Khan Mosque",3203089,"Herat",2,"Guzara",1,"Char Kabotar Khan Village",32,"Village",3
62.10583545,34.21406119,1,"Kofan High School",3203099,"Herat",2,"Guzara",1,"Kofan Village",32,"Building",3
62.09816097,34.24891859,1,"Zangan Secondary School",3203100,"Herat",2,"Guzara",1,"Zangan Village",32,"Building",3
62.58207601,34.49229039,5,"Karrokh Primary School",3204148,"Herat",7,"Karrukh",2,"Karrukh Center",32,"Building",4
62.58693511,34.47670069,3,"Sabz Posh Mosque",3204149,"Herat",4,"Karrukh",1,"Paeen Muhala Karrukh",32,"Building",4
62.55279255,34.45712157,2,"Dahan Ghar School",3204151,"Herat",3,"Karrukh",1,"Dahan Ghar",32,"Building",4
62.48675251,34.45380215,2,"Mujqandak School",3204152,"Herat",3,"Karrukh",1,"Mujqandak Village",32,"Building",4
62.41782183,34.49784458,1,"Faliz Kar School",3204155,"Herat",2,"Karrukh",1,"Nahistan Village",32,"Building",4
62.71569897,34.48132639,1,"Maluma School",3204156,"Herat",2,"Karrukh",1,"Maluma Village",32,"Building",4
61.66592908,34.40498802,1,"Jadah-E- Shadah School",3205263,"Herat",3,"Zendajan",2,"Shadah Village",32,"Building",5
61.68392987,34.39386062,2,"Shaikh Abu Lais School",3205264,"Herat",3,"Zendajan",1,"Ogha Village",32,"Building",5
61.71669398,34.33497548,2,"Mulkiha New School",3205274,"Herat",3,"Zendajan",1,"Mulkiha",32,"Building",5
62.7517183,34.24187398,2,"Bazyan Mosque",3206122,"Herat",2,"Pashtun Zarghun",0,"Bazyan Village",32,"Village",6
62.75211458,34.24002335,0,"Bazyan School",3206123,"Herat",2,"Pashtun Zarghun",2,"Bazyan Village",32,"Village",6
62.46391743,34.29302796,1,"Ghooran School",3206137,"Herat",2,"Pashtun Zarghun",1,"Ghooran",32,"Building",6
62.88819884,34.25613486,3,"Mar Abad Secondary School",3206138,"Herat",5,"Pashtun Zarghun",2,"Mar Abad Village",32,"Building",6
62.56182236,34.30932494,1,"Turan School",3206140,"Herat",2,"Pashtun Zarghun",1,"Turan Village",32,"Building",6
62.05546492,34.72348396,2,"Chahar Aolang School",3207168,"Herat",3,"Kushk (Rubat-E-Sangi)",1,"Chahar Aolang Village",32,"Building",7
62.29075891,34.76533317,2,"Khaleefa Rahmat School",3207179,"Herat",3,"Kushk (Rubat-E-Sangi)",1,"Khaleefa Rahmat Village",32,"Building",7
62.28310942,35.24395437,4,"Torghandi Awal School",3207189,"Herat",4,"Kushk (Rubat-E-Sangi)",0,"Shahrak Torghondi",32,"Building",7
62.28299744,35.24395188,0,"Girls High School",3207190,"Herat",4,"Kushk (Rubat-E-Sangi)",4,"Shahrak Torghondi",32,"Building",7
61.77532915,34.93841678,5,"Qarabagh Primary School",3208196,"Herat",6,"Gulran",1,"Bazar Qarabagh",32,"Building",8
62.34963224,33.82777758,1,"Jahan Khan Mosque",3209284,"Herat",2,"Adraskan",1,"Jahan Khan",32,"Building",9
62.66633807,33.62056893,2,"Kharbed-E- Mir Abad School",3209285,"Herat",3,"Adraskan",1,"Mir Abad",32,"Building",9
62.56135058,34.85056564,0,"Kakalam Duowm Girls Secondary School",3210407,"Herat",2,"Kushk-E-Kuhna",2,"Second Kaklam",32,"Building",10
62.65692785,34.78444798,2,"Khwaja Qalandar School",3210417,"Herat",3,"Kushk-E-Kuhna",1,"Khwaja Qalandar",32,"Building",10
62.70055048,34.81017164,2,"Zenda Hashm School",3210418,"Herat",3,"Kushk-E-Kuhna",1,"Zenda Hashm Village",32,"Building",10
61.53156568,34.35347529,2,"Gandummna Mosque",3211248,"Herat",3,"Ghoryan",1,"Gandummna",32,"Building",11
61.59431424,34.38533176,0,"Barna Abad Zanana Girls School",3211249,"Herat",3,"Ghoryan",3,"Barnabad Village",32,"Building",11
60.91623646,34.50762557,2,"Chahe Rig Mosque",3211259,"Herat",4,"Ghoryan",2,"Markaz-E-Chahe Rig Village",32,"Village",11
63.06754243,34.32299458,1,"Saberah School",3212368,"Herat",2,"Obe",1,"Sabera Dasht Village",32,"Building",12
63.14852707,34.34272248,2,"Musafran Mosque",3212369,"Herat",3,"Obe",1,"Musafran",32,"Village",12
63.42095555,34.38457777,2,"Jenowa Boys School",3212371,"Herat",2,"Obe",0,"Jenowa Village",32,"Building",12
63.42060021,34.38374217,0,"Jenowa Jaded Girls School",3212372,"Herat",2,"Obe",2,"Jenowa Village",32,"Village",12
63.47561507,34.50332398,2,"Deh Gahee Mosque",3212386,"Herat",2,"Obe",0,"Deh Gahee Mardanah",32,"Village",12
63.48067713,34.50224467,0,"Dawawm Mosque",3212387,"Herat",2,"Obe",2,"Deh Gahee Zananah",32,"Village",12
63.12044992,34.3239103,1,"Abdulrahim Khan Mosque",3212468,"Herat",2,"Obe",1,"Gunah Abad",32,"Village",12
68.68343877,34.34340933,2,"Aslam Khel School",402151,"Wardak",3,"Nerkh",1,"Aslam Khel",4,"Village",2
64.27017166,35.28084933,1,"Mawladad Mosque",3106116,"Badghis",2,"Jawand",1,"Koj-E- Lalbai Village",31,"Village",6
61.654794549,34.025313986,2,"Kochis Location",3203116,"Herat",4,"Guzara",2,"Chah-E-Bulbul Village",32,"Village",3
62.10002979,35.07578682,1,"Muqoor Mosque",3207446,"Herat",2,"Kushk (Rubat-E-Sangi)",1,"Sar Chushma Muqoor",32,"Village",7
61.63138501,35.06939589,1,"Rig Abad Mosque",3208224,"Herat",2,"Gulran",1,"Rig Aab Village",32,"Village",8
61.6082023,34.9660933,2,"Aab -E -Safed Mosque",3208225,"Herat",3,"Gulran",1,"Aab -E- Safed Village",32,"Village",8
61.57604615,34.88376837,1,"Naiyak Tent",3213449,"Herat",2,"Kohsan",1,"Naiyak",32,"Village",13
62.15668277,33.30415102,6,"Markaz-E-Sharwaly",3214298,"Herat",6,"Shindand",0,"Takht-E- Bazar",32,"Building",14
62.3063314,33.38188029,2,"Qala-E- Mirza Haji Akram Mosque",3214322,"Herat",3,"Shindand",1,"Qala-E-Mirza",32,"Building",14
62.32066825,33.34173507,2,"Deh Abdul Aziz School",3214323,"Herat",3,"Shindand",1,"Deh Abdul Aziz",32,"Building",14
63.37220099,33.84270495,2,"Aab-E- Mahi Mosque",3215355,"Herat",3,"Fersi",1,"Aab-E- Mahi",32,"Village",15
63.20338267,33.89640402,2,"Shura-E- Ankishafi Building",3215356,"Herat",3,"Fersi",1,"Pay-E- Hesar",32,"Village",15
63.14260077,33.87512985,1,"Haji Bagh Mosque",3215360,"Herat",2,"Fersi",1,"Haji Bagh",32,"Village",15
63.38391549,33.81440835,3,"Shura-E- Ankishafi Shash Yar",3215361,"Herat",5,"Fersi",2,"Shash Yar",32,"Village",15
63.54358733,33.83906243,1,"Payezak Village School",3215363,"Herat",2,"Fersi",1,"Dahan-E-Peyazak",32,"Village",15
63.32019687,33.85731371,2,"Mosque",3215364,"Herat",3,"Fersi",1,"Arkh",32,"District",15
63.83922969,34.35181552,1,"Salma School",3216397,"Herat",2,"Chisht-E-Sharif",1,"Salma",32,"Building",16
63.90652062,34.3341915,1,"Shir Khanj Mosque",3216398,"Herat",2,"Chisht-E-Sharif",1,"Shir Khaj",32,"Building",16
63.9870676,34.37343721,1,"Rubatak Mosque",3216470,"Herat",2,"Chisht-E-Sharif",1,"Rubatak",32,"Village",16
62.11794905,32.37732837,4,"Merman Nazo High School",3301001,"Farah",5,"Farah",1,"Farah City",33,"Building",1
62.224014381,34.363025242,2,"Ustad Kamaludin Behzad High School",3201472,"Herat",4,"District_08",2,"Ustad Kamaludin Behzad Highschool",32,"Building",1
62.22106265,34.34321133,4,"Pul -E -Rageena Mosque",3201015,"Herat",8,"Herat",4,"D06 - Nahia 6",32,"Building",1
62.21739317,34.33336559,5,"Osman-E- Ghani Mosque",3201016,"Herat",9,"Herat",4,"D06 - Nahia 6",32,"Building",1
62.22803676,34.29699064,2,"Naween Sufla School",3202046,"Herat",3,"Enjil",1,"Naween Sufla Village",32,"Building",2
62.30775505,34.34828307,2,"Kahedastan School",3202047,"Herat",3,"Enjil",1,"Kahedastan Village",32,"Building",2
62.26625593,34.26721333,2,"Adran Mosque",3202050,"Herat",3,"Enjil",1,"Adran",32,"Building",2
62.185822205,34.309844782,2,"Bozdang Enjil School",3202051,"Herat",3,"Enjil",1,"Bozdang Alanjan",32,"Building",2
62.22545969,34.32373761,2,"Ghizan Sangar Mosque",3202058,"Herat",3,"Enjil",1,"Qeeizan Sangar Village",32,"Building",2
62.24940446,34.30745922,1,"Gerdaab School",3202059,"Herat",2,"Enjil",1,"Gerdaab Village",32,"Building",2
62.36410114,34.271179748,3,"Sar Asiab School",3202061,"Herat",3,"Enjil",0,"Sar Asiab Village",32,"Building",2
62.23085794,34.28297904,2,"Aboraihan-E- Alberoni Primary School",3202063,"Herat",3,"Enjil",1,"Garazan Village",32,"Building",2
62.31656241,34.29534328,2,"Naw Badam High School",3202064,"Herat",3,"Enjil",1,"Naw Badam Village",32,"Building",2
62.28860059,34.32679584,1,"Ghazali Badloo Scondary School",3202066,"Herat",2,"Enjil",1,"Badloo Village",32,"Building",2
62.09182335,34.35106025,2,"Sofiyan High School (Amir Esmaeel High School",3202436,"Herat",3,"Enjil",1,"Jalal Abad Village",32,"Building",2
62.18267166,34.03400308,3,"Primary School Deh Now",3203082,"Herat",4,"Guzara",1,"Chashma Khani",32,"Building",3
62.33038142,34.2281095,2,"Wahdat High School",3203094,"Herat",3,"Guzara",1,"Kort Ulya Village",32,"Building",3
62.15089527,34.21547677,2,"Malan High School",3203095,"Herat",3,"Guzara",1,"Malan Village",32,"Building",3
62.42061249,34.24089457,1,"Bechqi Mosque",3203105,"Herat",2,"Guzara",1,"Bechqi Village",32,"Building",3
62.2199725,34.22814309,4,"Wazir Fath Khan High School",3203106,"Herat",6,"Guzara",2,"Mahalla-E- Baghaban Ha",32,"Building",3
62.04455404,34.22380087,1,"Tezan Secondary School",3203109,"Herat",2,"Guzara",1,"Tezan Village",32,"Building",3
62.04265119,34.28207419,1,"Farjai Primary School",3203110,"Herat",2,"Guzara",1,"Farjai Village",32,"Building",3
62.07791887,34.03959817,1,"Kochis Location",3203118,"Herat",2,"Guzara",1,"Sharb-E-Paeen Village",32,"District",3
62.06482329,34.27707687,1,"Kalata Mazreha Mosque",3203437,"Herat",2,"Guzara",1,"Kalata Mazreha",32,"Building",3
61.74732555,34.34258734,1,"Fushanj  School",3205270,"Herat",2,"Zendajan",1,"District Center",32,"Village",5
62.51803115,34.30594526,1,"Tunion School",3206143,"Herat",2,"Pashtun Zarghun",1,"Tunion Village",32,"Building",6
62.86863498,34.24660603,1,"Boreya Baf School",3206144,"Herat",2,"Pashtun Zarghun",1,"Boreya Baf Village",32,"Village",6
62.19081016,35.18631321,2,"Barjenak School",3207191,"Herat",3,"Kushk (Rubat-E-Sangi)",1,"Barjenak Village",32,"Building",7
62.32312078,35.09574112,2,"Yakatoot School",3207192,"Herat",3,"Kushk (Rubat-E-Sangi)",1,"Yakatoot Village",32,"Village",7
61.87407255,34.85103498,1,"Kochis Location",3208228,"Herat",2,"Gulran",1,"Rubat Sargaradan",32,"Village",8
62.86699649,33.6023543,1,"Shirzad Mosque",3209287,"Herat",2,"Adraskan",1,"Shirzad Village",32,"Building",9
62.89822923,33.663515,1,"Takhab Mosque",3209288,"Herat",2,"Adraskan",1,"Takhab",32,"Building",9
62.74181846,33.73254257,1,"Karocha Scondary School",3209291,"Herat",2,"Adraskan",1,"Karocha",32,"Building",9
62.5514087,33.58425811,1,"Chenar Mosque",3209295,"Herat",2,"Adraskan",1,"Chenar Village",32,"Building",9
62.40139748,33.88895627,1,"Zard Alogak Mosque",3209462,"Herat",2,"Adraskan",1,"Zard Alogak",32,"Village",9
62.48242571,34.8177978,3,"Kariz-E- Zaman /Mardana Mosque",3210409,"Herat",3,"Kushk-E-Kuhna",0,"Kariz-E-Zaman Village",32,"Village",10
62.47632614,34.80938536,0,"Kariz-E- Zaman /Zanana Paheen Mosque",3210410,"Herat",2,"Kushk-E-Kuhna",2,"Kariz-E-Zaman Village",32,"Village",10
62.60132598,34.75132006,3,"Khwaja Shahab Mosque",3210419,"Herat",5,"Kushk-E-Kuhna",2,"Khwaja Shahab",32,"Building",10
61.44119407,34.43327241,2,"Zangi Sabah Mosque",3211254,"Herat",4,"Ghoryan",2,"Zangi Sabah Village",32,"Village",11
61.39102211,34.49565368,2,"Shabesh School",3211255,"Herat",3,"Ghoryan",1,"Shabesh Village",32,"Building",11
63.020466,34.26332354,2,"Karshak Mardanah Mosque",3212378,"Herat",2,"Obe",0,"Karshak Village",32,"Building",12
63.02070843,34.26386569,0,"Karshak Zanana Mosque",3212379,"Herat",2,"Obe",2,"Karshak Zananah",32,"Building",12
61.09388579,34.79808168,2,"Qazal Islam Scondary School",3213232,"Herat",3,"Kohsan",1,"Qazal Islam",32,"Building",13
61.11466064,34.65673672,2,"Qodos Abad-E- Dowom School",3213233,"Herat",4,"Kohsan",2,"Qodoos Abad-E-Duowm",32,"Building",13
61.0886774,34.67090116,4,"Islam Qala Secondary School",3213236,"Herat",7,"Kohsan",3,"Islam Qala",32,"Building",13
61.32219273,34.56594084,1,"Ahmad Abad Primary School",3213237,"Herat",3,"Kohsan",2,"Ahmad Abad",32,"Building",13
61.22437925,34.63873188,1,"Qala-E- Sardar Primary School",3213242,"Herat",2,"Kohsan",1,"Qala-E-Sardar",32,"Village",13
61.11542084,34.74304996,1,"Mustafa Big Primary School",3213243,"Herat",3,"Kohsan",2,"Mustafa Big",32,"Village",13
62.15973369,33.34520026,4,"Shur Abad School",3214304,"Herat",5,"Shindand",1,"Shur Abad",32,"Building",14
62.15030587,33.3457396,1,"Ibrahim Khan Mosque",3214305,"Herat",2,"Shindand",1,"Posht-E-Shahr",32,"Building",14
62.15212498,33.29381348,2,"Haji Allahudeen Khan Mosque",3214308,"Herat",3,"Shindand",1,"Pa Kashak",32,"Building",14
62.11055951,33.27459786,1,"Haji Nazir Mosque",3214309,"Herat",2,"Shindand",1,"Khaifan Awal",32,"Building",14
62.28838682,33.35426936,1,"Haji Sultan Khan Mosque",3214326,"Herat",2,"Shindand",1,"Deh Pahlawan",32,"Village",14
62.24986873,33.3659923,1,"Mughelan-E-Kuhna Mosque",3214327,"Herat",2,"Shindand",1,"Mughelan Village",32,"Village",14
62.60009551,33.13150753,1,"Khair Abad Clinic",3214349,"Herat",2,"Shindand",1,"Khair Abad",32,"Village",14
63.56079533,34.3567349,2,"Asfar-E-Dwat School",3216394,"Herat",3,"Chisht-E-Sharif",1,"Asfar-E-Dwat",32,"Building",16
63.67490371,34.35080724,1,"Tagaab Ghaza Mosque",3216395,"Herat",2,"Chisht-E-Sharif",1,"Tagab Ghaza",32,"Building",16
